brand,model,brand_encoded,model_encoded,year,km_driven,owner,mileage,engine,max_power,seats,fuel_CNG,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Automatic,transmission_Manual,selling_price
Maruti,Swift,20,152,2014,120000,2,23.4,1248,74.0,5.0,0,1,0,0,0,1,0,0,1,500000
Maruti,Ertiga,20,56,2016,70000,1,24.52,1248,88.5,7.0,0,1,0,0,0,1,0,0,1,1000000
Hyundai,Getz,11,71,2008,120000,2,14.2,1341,82.9,5.0,0,0,0,1,0,1,0,0,1,110000
Hyundai,i20,11,196,2012,100000,2,18.5,1197,80.0,5.0,0,0,0,1,0,1,0,0,1,320000
Maruti,Swift,20,152,2015,100000,1,20.4,1197,83.11,5.0,0,0,0,1,0,1,0,0,1,350000
Tata,Indica,27,82,2013,162500,1,19.4,1405,70.0,5.0,0,1,0,0,0,1,0,0,1,170000
Hyundai,i20,11,196,2017,39000,1,22.54,1396,88.73,5.0,0,1,0,0,0,1,0,0,1,800000
Maruti,Ignis,20,80,2017,75000,1,26.8,1248,74.0,5.0,0,1,0,0,0,1,0,0,1,500000
Tata,Hexa,27,79,2017,50000,1,17.6,2179,153.86,7.0,0,1,0,0,0,1,0,1,0,1380000
Mahindra,Marazzo,19,103,2019,40000,1,17.3,1497,121.0,8.0,0,1,0,0,0,1,0,0,1,1300000
Hyundai,Verna,11,168,2013,92500,1,22.32,1582,126.3,5.0,0,1,0,0,0,1,0,0,1,530000
Maruti,Swift,20,152,2012,158000,1,23.4,1248,74.0,5.0,0,1,0,0,0,1,0,0,1,360000
Maruti,Swift,20,152,2012,120000,1,19.3,1248,73.9,5.0,0,1,0,0,0,1,0,0,1,310000
Honda,City,10,35,2015,50000,2,26.0,1498,98.6,5.0,0,1,0,0,0,1,0,0,1,725000
Maruti,Swift,20,152,2012,110000,1,19.3,1248,73.9,5.0,0,1,0,0,0,1,0,0,1,340000
Hyundai,Xcent,11,188,2017,2000,2,25.4,1186,73.97,5.0,0,1,0,0,0,1,0,0,1,550000
Toyota,Fortuner,28,63,2011,181000,2,11.5,2982,171.0,7.0,0,1,0,0,0,1,0,0,1,1150000
Tata,Tiago,27,158,2016,70000,1,27.28,1047,69.0,5.0,0,1,0,0,0,1,0,0,1,380000
Nissan,Sunny,23,149,2013,90000,2,17.97,1498,99.6,5.0,0,0,0,1,0,1,0,1,0,350000
Hyundai,Elite,11,53,2019,2000,1,18.6,1197,81.86,5.0,0,0,0,1,0,1,0,0,1,610000
Maruti,Swift,20,152,2015,20000,1,20.85,1197,83.14,5.0,0,0,0,1,0,1,0,0,1,525000
Toyota,Innova,28,84,2011,120000,1,12.8,2494,102.0,7.0,0,1,0,0,0,1,0,0,1,480000
Mahindra,Thar,19,157,2017,35000,1,16.55,2498,105.0,6.0,0,1,0,0,0,1,0,0,1,780000
Maruti,Swift,20,152,2012,193000,1,19.3,1248,73.9,5.0,0,1,0,0,0,1,0,0,1,320000
Maruti,Swift,20,152,2014,80000,1,20.4,1197,81.8,5.0,0,0,0,1,0,1,0,0,1,375000
Datsun,GO,6,69,2019,40000,1,19.02,1198,67.05,5.0,0,0,0,1,0,1,0,0,1,300000
Hyundai,i20,11,196,2015,70000,4,22.54,1396,88.73,5.0,0,1,0,0,0,1,0,0,1,500000
Mahindra,Scorpio,19,142,2011,122358,1,12.05,2179,120.0,9.0,0,1,0,0,0,1,0,0,1,404000
Tata,Sumo,27,148,2015,75000,1,14.07,2956,69.01,7.0,0,1,0,0,0,1,0,0,1,500000
Tata,Tiago,27,158,2017,120000,1,27.28,1047,69.0,5.0,0,1,0,0,0,1,0,0,1,350000
Tata,Zest,27,194,2015,40000,1,17.57,1193,88.7,5.0,0,0,0,1,0,1,0,0,1,380000
Hyundai,Accent,11,9,2008,95200,3,13.2,1495,94.0,5.0,0,0,0,1,0,1,0,0,1,114999
Honda,Brio,10,26,2014,33033,1,19.4,1198,86.8,5.0,0,0,0,1,1,0,0,0,1,335000
Hyundai,Grand,11,73,2015,63063,1,18.9,1197,82.0,5.0,0,0,0,1,1,0,0,1,0,465000
Tata,Manza,27,102,2012,60000,1,21.02,1248,88.76,5.0,0,1,0,0,0,1,0,0,1,290000
Maruti,Alto,20,11,2005,45000,2,19.7,796,46.3,5.0,0,0,0,1,0,1,0,0,1,110000
Tata,New,27,108,2011,80000,3,11.57,2179,138.1,7.0,0,1,0,0,0,1,0,0,1,450000
Mahindra,Bolero,19,24,2009,170000,2,13.6,2523,63.0,7.0,0,1,0,0,0,1,0,0,1,400000
Mahindra,Bolero,19,24,2007,207890,2,13.6,2523,63.0,7.0,0,1,0,0,0,1,0,0,1,210000
Mercedes-Benz,GL-Class,21,66,2018,7976,1,17.9,2143,170.0,5.0,0,1,0,0,0,1,0,1,0,4600000
Maruti,Omni,20,112,2016,35000,1,16.8,796,34.2,8.0,0,0,0,1,0,1,0,0,1,220000
Hyundai,Grand,11,73,2017,35000,1,18.9,1197,82.0,5.0,0,0,0,1,0,1,0,0,1,450000
Hyundai,Grand,11,73,2017,35000,1,18.9,1197,82.0,5.0,0,0,0,1,0,1,0,0,1,450000
Hyundai,i10,11,195,2013,50000,1,16.95,1197,78.9,5.0,0,0,0,1,0,1,0,1,0,290000
Maruti,Swift,20,152,2016,20000,1,20.4,1197,81.8,5.0,0,0,0,1,0,1,0,0,1,520000
Hyundai,i10,11,195,2011,20000,1,16.95,1197,78.9,5.0,0,0,0,1,0,1,0,1,0,265000
Maruti,Swift,20,152,2012,50000,2,18.6,1197,85.8,5.0,0,0,0,1,0,1,0,0,1,330000
Maruti,Swift,20,152,2012,50000,2,18.6,1197,85.8,5.0,0,0,0,1,0,1,0,0,1,330000
Mahindra,Bolero,19,24,2014,120000,1,15.96,2523,62.1,7.0,0,1,0,0,0,1,0,0,1,509999
Hyundai,Verna,11,168,2014,70000,1,17.1,1591,121.3,5.0,0,0,0,1,0,1,0,0,1,500000
Hyundai,i20,11,196,2015,50000,1,17.19,1197,81.86,5.0,0,0,0,1,0,1,0,0,1,525000
Maruti,Baleno,20,22,2019,16500,1,21.01,1197,81.8,5.0,0,0,0,1,0,1,0,0,1,675000
Hyundai,i20,11,196,2010,70000,1,17.0,1197,80.0,5.0,0,0,0,1,0,1,0,0,1,300000
Maruti,Alto,20,11,2005,99361,2,19.7,796,46.3,5.0,0,0,0,1,0,1,0,0,1,90000
Maruti,Swift,20,152,2017,25000,1,26.59,1248,74.0,5.0,0,1,0,0,0,1,0,0,1,650000
Maruti,Swift,20,152,2014,70000,2,19.1,1197,85.8,5.0,0,0,0,1,0,1,0,0,1,409000
Hyundai,Grand,11,73,2015,80000,2,24.0,1120,70.0,5.0,0,1,0,0,0,1,0,0,1,395000
Maruti,Swift,20,152,2014,70000,2,19.1,1197,85.8,5.0,0,0,0,1,0,1,0,0,1,400000
Chevrolet,Beat,4,23,2012,60000,3,18.6,1199,79.4,5.0,0,0,0,1,0,1,0,0,1,120000
Tata,Tigor,27,159,2018,10000,1,20.3,1199,84.0,5.0,0,0,0,1,0,1,0,1,0,645000
Maruti,800,20,4,2006,80000,1,16.1,796,37.0,4.0,0,0,0,1,0,1,0,0,1,81000
Honda,City,10,35,2017,30000,1,25.6,1498,97.9,5.0,0,1,0,0,0,1,0,0,1,1300000
Honda,City,10,35,2017,33000,1,25.6,1498,97.9,5.0,0,1,0,0,0,1,0,0,1,1250000
Maruti,Ertiga,20,56,2013,90000,3,16.02,1373,93.7,7.0,0,0,0,1,0,1,0,0,1,535000
Nissan,Terrano,23,156,2014,80100,2,19.01,1461,108.5,5.0,0,1,0,0,0,1,0,0,1,555000
Honda,City,10,35,2014,120000,1,17.4,1497,117.3,5.0,0,0,0,1,0,1,0,0,1,725000
Renault,KWID,25,88,2016,40000,1,25.17,799,53.3,5.0,0,0,0,1,0,1,0,0,1,229999
Toyota,Innova,28,84,2013,160000,2,12.99,2494,100.6,8.0,0,1,0,0,0,1,0,0,1,800000
Maruti,Wagon R,20,171,2017,47000,1,20.51,998,67.04,5.0,0,0,0,1,0,1,0,0,1,409999
Hyundai,Creta,11,40,2018,25000,1,21.38,1396,88.7,5.0,0,1,0,0,0,1,0,0,1,1210000
Tata,Tiago,27,158,2017,26000,1,23.84,1199,84.0,5.0,0,0,0,1,0,1,0,0,1,400000
Hyundai,Grand,11,73,2018,29000,1,24.0,1186,73.97,5.0,0,1,0,0,0,1,0,0,1,520000
Maruti,Baleno,20,22,2016,50000,1,21.4,1197,83.1,5.0,0,0,0,1,0,1,0,1,0,650000
Maruti,Swift,20,152,2011,58000,3,16.1,1298,88.2,5.0,0,0,0,1,0,1,0,0,1,325000
Maruti,Swift,20,152,2012,120000,1,17.4,1197,85.8,5.0,0,0,0,1,0,1,0,1,0,420000
Maruti,Swift,20,152,2014,50000,1,20.4,1197,81.8,5.0,0,0,0,1,0,1,0,0,1,400000
Hyundai,i20,11,196,2010,80000,4,17.0,1197,80.0,5.0,0,0,0,1,0,1,0,0,1,254999
Maruti,Zen,20,193,2003,60000,4,17.3,993,60.0,5.0,0,0,0,1,0,1,0,0,1,65000
Maruti,Celerio,20,33,2017,36000,1,23.1,998,67.04,5.0,0,0,0,1,0,1,0,0,1,351000
Toyota,Innova,28,84,2007,120000,3,12.8,2494,102.0,8.0,0,1,0,0,0,1,0,0,1,404000
Maruti,Ritz,20,129,2011,185000,3,21.1,1248,73.9,5.0,0,1,0,0,0,1,0,0,1,185000
Nissan,Micra,23,105,2011,50000,1,23.08,1461,63.1,5.0,0,1,0,0,0,1,0,0,1,250000
Maruti,Zen,20,193,2002,100000,4,17.3,993,60.0,5.0,0,0,0,1,0,1,0,0,1,60000
Hyundai,Verna,11,168,2013,50000,2,17.1,1591,121.3,5.0,0,0,0,1,0,1,0,0,1,500000
Maruti,Zen,20,193,2007,80000,2,18.2,998,67.1,5.0,0,0,0,1,0,1,0,0,1,85000
Maruti,Alto,20,11,2005,80000,4,19.7,796,46.3,5.0,0,0,0,1,0,1,0,0,1,85000
Maruti,Swift,20,152,2011,90000,4,19.3,1248,73.9,5.0,0,1,0,0,0,1,0,0,1,265000
Maruti,A-Star,20,5,2010,162000,2,19.0,998,66.1,5.0,0,0,0,1,0,1,0,0,1,130000
Maruti,Ertiga,20,56,2013,110000,3,20.77,1248,88.76,7.0,0,1,0,0,0,1,0,0,1,480000
Maruti,Swift,20,152,2008,120000,3,17.8,1248,75.0,5.0,0,1,0,0,0,1,0,0,1,170000
Nissan,Micra,23,105,2011,45000,1,23.08,1461,63.1,5.0,0,1,0,0,0,1,0,0,1,275000
Maruti,Wagon R,20,171,2005,90000,2,18.9,998,67.1,5.0,0,0,0,1,0,1,0,0,1,89000
Ford,Figo,9,61,2010,90000,2,20.0,1399,68.0,5.0,0,1,0,0,0,1,0,0,1,170000
Mahindra,XUV300,19,186,2019,16500,1,17.0,1197,110.0,5.0,0,0,0,1,1,0,0,0,1,1090000
Hyundai,Creta,11,40,2017,67000,1,17.01,1582,126.2,5.0,0,1,0,0,0,1,0,1,0,1100000
Maruti,Swift,20,152,2018,52000,1,22.0,1197,81.8,5.0,0,0,0,1,1,0,0,0,1,610000
Datsun,GO,6,69,2016,40000,1,20.63,1198,67.0,5.0,0,0,0,1,1,0,0,0,1,335000
Hyundai,Grand,11,73,2015,40000,1,18.9,1197,82.0,5.0,0,0,0,1,1,0,0,0,1,434999
Toyota,Fortuner,28,63,2018,35000,1,14.24,2755,174.5,7.0,0,1,0,0,0,1,0,0,1,3000000
Renault,KWID,25,88,2018,13000,1,20.71,799,53.26,5.0,0,0,0,1,1,0,0,0,1,390000
Honda,Brio,10,26,2012,40000,1,18.5,1198,86.8,5.0,0,0,0,1,1,0,0,0,1,325000
Volkswagen,Ameo,29,13,2019,10000,1,17.0,1198,73.75,5.0,0,0,0,1,1,0,0,0,1,640000
Nissan,Sunny,23,149,2012,9000,1,16.95,1498,97.7,5.0,0,0,0,1,1,0,0,0,1,450000
Toyota,Etios,28,58,2013,70000,2,23.59,1364,67.06,5.0,0,1,0,0,1,0,0,0,1,400000
Hyundai,i10,11,195,2009,60000,1,20.36,1197,78.9,5.0,0,0,0,1,1,0,0,0,1,215000
Renault,Duster,25,44,2014,40000,1,20.45,1461,83.8,5.0,0,1,0,0,1,0,0,0,1,570000
Mahindra,XUV500,19,187,2012,93000,1,15.1,2179,140.0,7.0,0,1,0,0,1,0,0,0,1,680000
Toyota,Innova,28,84,2008,80000,4,12.8,2494,102.0,7.0,0,1,0,0,0,1,0,0,1,325000
Tata,Indigo,27,83,2011,50000,2,15.64,1193,64.08,5.0,0,0,0,1,0,1,0,0,1,150000
Hyundai,Elantra,11,52,2013,68000,1,14.5,1797,147.5,5.0,0,0,0,1,1,0,0,1,0,690000
Mercedes-Benz,New,21,108,2013,25000,1,14.84,2143,170.0,5.0,0,1,0,0,0,1,0,1,0,1550000
Tata,Nano,27,107,2012,18000,1,25.4,624,37.5,4.0,0,0,0,1,1,0,0,0,1,64000
Nissan,Micra,23,105,2013,120000,1,23.08,1461,63.1,5.0,0,1,0,0,0,1,0,0,1,250000
Maruti,Wagon R,20,171,2005,35000,1,18.9,998,67.1,5.0,0,0,0,1,0,1,0,0,1,65000
Maruti,Swift,20,152,2016,60000,2,26.59,1248,74.0,5.0,0,1,0,0,0,1,0,0,1,550000
Hyundai,i10,11,195,2010,70000,4,20.36,1197,78.9,5.0,0,0,0,1,0,1,0,0,1,140000
Renault,KWID,25,88,2016,30000,1,25.17,799,53.3,5.0,0,0,0,1,0,1,0,0,1,300000
Volkswagen,GTI,29,70,2016,70000,1,16.34,1798,189.3,5.0,0,0,0,1,0,1,0,1,0,800000
Jaguar,XE,13,183,2017,9000,1,13.6,1999,177.0,5.0,0,1,0,0,1,0,0,1,0,2625000
Lexus,ES,17,48,2019,20000,1,22.37,2487,214.56,5.0,0,0,0,1,1,0,0,1,0,5150000
Jaguar,XF,13,184,2017,45000,1,19.33,1999,177.0,5.0,0,1,0,0,1,0,0,1,0,3200000
Tata,Safari,27,137,2015,110000,1,14.1,2179,147.94,7.0,0,1,0,0,0,1,0,0,1,503000
Volvo,XC40,30,180,2019,20000,1,18.0,1969,190.0,5.0,0,1,0,0,0,1,0,1,0,3800000
Toyota,Camry,28,30,2016,68089,1,19.16,2494,157.7,5.0,0,0,0,1,0,0,1,1,0,2000000
Maruti,Wagon R,20,171,2013,58343,1,21.79,998,67.05,5.0,0,0,0,1,0,0,1,0,1,225000
Maruti,Baleno,20,22,2018,38817,1,27.39,1248,74.0,5.0,0,1,0,0,1,0,0,0,1,740000
Honda,Jazz,10,85,2016,56494,1,18.2,1199,88.7,5.0,0,0,0,1,0,0,1,0,1,550000
Toyota,Innova,28,84,2013,79328,2,12.99,2494,100.6,7.0,0,1,0,0,0,0,1,0,1,750000
Maruti,Swift,20,152,2019,5621,1,22.0,1197,81.8,5.0,0,0,0,1,0,0,1,1,0,650000
Toyota,Etios,28,58,2017,25538,1,16.78,1496,88.73,5.0,0,0,0,1,0,0,1,0,1,625000
Maruti,Swift,20,152,2018,69779,1,22.0,1197,81.8,5.0,0,0,0,1,1,0,0,1,0,600000
Hyundai,Grand,11,73,2017,56290,1,24.0,1186,73.97,5.0,0,1,0,0,1,0,0,0,1,450000
BMW,X4,3,176,2019,7500,1,16.78,1995,190.0,5.0,0,1,0,0,1,0,0,1,0,5400000
BMW,X4,3,176,2019,8500,1,16.78,1995,190.0,5.0,0,1,0,0,1,0,0,1,0,5500000
Honda,Amaze,10,12,2019,7032,1,19.0,1199,88.76,5.0,0,0,0,1,0,0,1,1,0,779000
Skoda,Rapid,26,126,2016,11000,1,14.3,1598,103.5,5.0,0,0,0,1,1,0,0,1,0,645000
Volvo,V40,30,163,2018,2000,1,16.8,1984,150.0,5.0,0,1,0,0,1,0,0,1,0,2475000
Hyundai,i10,11,195,2010,106000,3,20.36,1197,78.9,5.0,0,0,0,1,0,1,0,0,1,150000
Honda,CR-V,10,29,2009,120000,2,11.1,2354,158.8,5.0,0,0,0,1,0,1,0,1,0,500000
Maruti,Swift,20,152,2015,90000,1,26.59,1248,74.0,5.0,0,1,0,0,0,1,0,0,1,480000
Hyundai,Verna,11,168,2014,70000,3,22.32,1582,126.32,5.0,0,1,0,0,0,1,0,0,1,535000
Toyota,Innova,28,84,2005,240000,3,12.8,2494,102.0,8.0,0,1,0,0,0,1,0,0,1,250000
Maruti,SX4,20,136,2012,100000,2,21.5,1248,88.8,5.0,0,1,0,0,0,1,0,0,1,300000
Hyundai,Verna,11,168,2009,214000,2,13.9,1599,103.2,5.0,0,0,0,1,0,1,0,0,1,340000
Hyundai,Verna,11,168,2009,214000,2,16.8,1493,110.0,5.0,0,1,0,0,0,1,0,0,1,340000
Maruti,Alto,20,11,2016,50000,1,22.74,796,47.3,5.0,0,0,0,1,0,1,0,0,1,240000
Honda,City,10,35,2018,1000,1,18.0,1497,117.6,5.0,0,0,0,1,0,1,0,1,0,1085000
Maruti,Swift,20,152,2017,19000,1,28.4,1248,74.02,5.0,0,1,0,0,0,1,0,1,0,750000
Tata,Indigo,27,83,2012,265000,2,17.0,1405,70.0,5.0,0,1,0,0,0,1,0,0,1,95000
Maruti,Eeco,20,51,2020,35000,1,20.88,1196,61.7,5.0,1,0,0,0,0,1,0,0,1,409999
Maruti,Alto,20,11,2014,80000,2,23.95,998,67.05,5.0,0,0,0,1,0,1,0,0,1,215000
Mahindra,XUV500,19,187,2016,50000,1,16.0,2179,140.0,7.0,0,1,0,0,0,1,0,1,0,1290000
Maruti,Alto,20,11,2010,80000,1,20.92,998,67.1,5.0,0,0,0,1,0,1,0,0,1,150000
Hyundai,EON,11,47,2013,50000,2,21.1,814,55.2,5.0,0,0,0,1,0,1,0,0,1,219000
Tata,Tiago,27,158,2018,100000,1,23.84,1199,84.0,5.0,0,0,0,1,0,1,0,0,1,325000
Maruti,Eeco,20,51,2013,120000,2,15.1,1196,73.0,5.0,0,0,0,1,0,1,0,0,1,260000
Jaguar,XE,13,183,2017,9000,1,13.6,1999,177.0,5.0,0,1,0,0,1,0,0,1,0,2625000
Lexus,ES,17,48,2019,20000,1,22.37,2487,214.56,5.0,0,0,0,1,1,0,0,1,0,5150000
Jaguar,XF,13,184,2017,45000,1,19.33,1999,177.0,5.0,0,1,0,0,1,0,0,1,0,3200000
Tata,Safari,27,137,2015,110000,1,14.1,2179,147.94,7.0,0,1,0,0,0,1,0,0,1,503000
Volvo,XC40,30,180,2019,20000,1,18.0,1969,190.0,5.0,0,1,0,0,0,1,0,1,0,3800000
Toyota,Camry,28,30,2016,68089,1,19.16,2494,157.7,5.0,0,0,0,1,0,0,1,1,0,2000000
Maruti,Wagon R,20,171,2013,58343,1,21.79,998,67.05,5.0,0,0,0,1,0,0,1,0,1,225000
Maruti,Baleno,20,22,2018,38817,1,27.39,1248,74.0,5.0,0,1,0,0,1,0,0,0,1,740000
Honda,Jazz,10,85,2016,56494,1,18.2,1199,88.7,5.0,0,0,0,1,0,0,1,0,1,550000
Toyota,Innova,28,84,2013,79328,2,12.99,2494,100.6,7.0,0,1,0,0,0,0,1,0,1,750000
Maruti,Swift,20,152,2019,5621,1,22.0,1197,81.8,5.0,0,0,0,1,0,0,1,1,0,650000
Toyota,Etios,28,58,2017,25538,1,16.78,1496,88.73,5.0,0,0,0,1,0,0,1,0,1,625000
Maruti,Swift,20,152,2018,69779,1,22.0,1197,81.8,5.0,0,0,0,1,1,0,0,1,0,600000
Hyundai,Grand,11,73,2017,56290,1,24.0,1186,73.97,5.0,0,1,0,0,1,0,0,0,1,450000
BMW,X4,3,176,2019,7500,1,16.78,1995,190.0,5.0,0,1,0,0,1,0,0,1,0,5400000
BMW,X4,3,176,2019,8500,1,16.78,1995,190.0,5.0,0,1,0,0,1,0,0,1,0,5500000
Honda,Amaze,10,12,2019,7032,1,19.0,1199,88.76,5.0,0,0,0,1,0,0,1,1,0,779000
Skoda,Rapid,26,126,2016,11000,1,14.3,1598,103.5,5.0,0,0,0,1,1,0,0,1,0,645000
Volvo,V40,30,163,2018,2000,1,16.8,1984,150.0,5.0,0,1,0,0,1,0,0,1,0,2475000
Honda,Amaze,10,12,2019,40000,1,23.8,1498,78.9,5.0,0,1,0,0,0,1,0,1,0,700000
Hyundai,Creta,11,40,2017,45000,1,21.38,1396,88.7,5.0,0,1,0,0,0,1,0,0,1,950000
Maruti,Alto,20,11,2010,80000,2,19.7,796,46.3,5.0,0,0,0,1,0,1,0,0,1,160000
Hyundai,Xcent,11,188,2015,135000,2,24.4,1120,71.01,5.0,0,1,0,0,0,1,0,0,1,409999
Toyota,Innova,28,84,2015,120000,2,12.99,2494,100.6,7.0,0,1,0,0,0,1,0,0,1,840000
Toyota,Etios,28,58,2013,67000,1,23.59,1364,67.1,5.0,0,1,0,0,0,1,0,0,1,450000
Maruti,Swift,20,152,2017,50000,1,28.4,1248,74.02,5.0,0,1,0,0,0,1,0,0,1,900000
Toyota,Innova,28,84,2008,134000,2,12.8,2494,102.0,7.0,0,1,0,0,0,1,0,0,1,570000
Nissan,Micra,23,105,2011,110000,2,23.08,1461,63.1,5.0,0,1,0,0,0,1,0,0,1,254999
Maruti,800,20,4,2009,40000,1,16.1,796,37.0,4.0,0,0,0,1,0,1,0,0,1,130000
Maruti,Swift,20,152,2013,120000,2,23.4,1248,74.0,5.0,0,1,0,0,0,1,0,0,1,530000
Volkswagen,Polo,29,118,2015,110000,2,20.14,1498,88.8,5.0,0,1,0,0,0,1,0,0,1,520000
Mahindra,Verito,19,167,2011,170000,2,21.0,1461,64.1,5.0,0,1,0,0,0,1,0,0,1,229999
Maruti,800,20,4,2004,80000,2,16.1,796,37.0,4.0,0,0,0,1,0,1,0,0,1,81000
Maruti,Swift,20,152,2016,47000,1,25.2,1248,74.0,5.0,0,1,0,0,0,1,0,0,1,600000
Hyundai,Xcent,11,188,2015,93000,1,19.1,1197,81.86,5.0,0,0,0,1,0,1,0,0,1,409999
Maruti,800,20,4,2010,70000,2,16.1,796,37.0,4.0,0,0,0,1,0,1,0,0,1,120000
Maruti,Celerio,20,33,2014,50000,1,23.1,998,67.04,5.0,0,0,0,1,0,1,0,0,1,320000
Ford,Figo,9,61,2015,70000,1,20.0,1399,68.05,5.0,0,1,0,0,0,1,0,0,1,292000
Tata,Safari,27,137,2012,80000,1,13.93,2179,138.03,7.0,0,1,0,0,0,1,0,0,1,390000
Ford,Figo,9,61,2016,44000,1,18.16,1196,86.8,5.0,0,0,0,1,0,1,0,0,1,550000
Maruti,Celerio,20,33,2014,25000,1,23.1,998,67.04,5.0,0,0,0,1,0,1,0,0,1,385000
Hyundai,Creta,11,40,2016,25000,1,15.29,1591,121.3,5.0,0,0,0,1,0,1,0,0,1,800000
Maruti,Swift,20,152,2019,10000,1,21.21,1197,81.8,5.0,0,0,0,1,0,1,0,0,1,675000
Tata,Hexa,27,79,2018,50000,1,17.6,2179,153.86,7.0,0,1,0,0,0,1,0,0,1,1525000
Ford,EcoSport,9,49,2018,30000,1,23.0,1498,98.96,5.0,0,1,0,0,0,1,0,0,1,950000
Hyundai,i20,11,196,2015,50000,2,21.19,1396,88.73,5.0,0,1,0,0,0,1,0,0,1,610000
Hyundai,i20,11,196,2012,120000,1,22.54,1396,88.73,5.0,0,1,0,0,0,1,0,0,1,525000
Honda,Amaze,10,12,2019,40000,1,23.8,1498,78.9,5.0,0,1,0,0,0,1,0,1,0,700000
Mahindra,Bolero,19,24,2015,80000,1,15.96,2523,62.1,7.0,0,1,0,0,0,1,0,0,1,375000
Nissan,Terrano,23,156,2015,90000,1,20.45,1461,83.8,5.0,0,1,0,0,0,1,0,0,1,580000
Maruti,Swift,20,152,2015,50000,2,20.4,1197,83.11,5.0,0,0,0,1,0,1,0,0,1,434999
Datsun,RediGO,6,127,2020,2136,1,22.5,999,67.0,5.0,0,0,0,1,0,1,0,0,1,350000
Toyota,Innova,28,84,2012,250000,1,12.99,2494,100.0,7.0,0,1,0,0,0,1,0,0,1,730000
Hyundai,i20,11,196,2015,35000,1,18.6,1197,81.83,5.0,0,0,0,1,0,1,0,0,1,600000
Toyota,Innova,28,84,2015,120000,1,12.99,2494,100.6,7.0,0,1,0,0,0,1,0,0,1,1050000
Maruti,Baleno,20,22,2017,70000,1,27.39,1248,74.0,5.0,0,1,0,0,0,1,0,0,1,735000
Renault,Duster,25,44,2018,18000,1,19.6,1461,108.45,5.0,0,1,0,0,1,0,0,0,1,1050000
Chevrolet,Enjoy,4,55,2016,110000,2,18.2,1248,73.74,7.0,0,1,0,0,0,1,0,0,1,420000
Maruti,SX4,20,136,2017,60000,1,23.65,1248,88.5,5.0,0,1,0,0,0,1,0,0,1,800000
Toyota,Fortuner,28,63,2015,60000,1,12.55,2982,168.5,7.0,0,1,0,0,0,1,0,1,0,2000000
Maruti,Swift,20,152,2016,147000,2,26.59,1248,74.0,5.0,0,1,0,0,0,1,0,0,1,600000
Toyota,Fortuner,28,63,2015,130000,1,12.55,2982,168.5,7.0,0,1,0,0,0,1,0,1,0,1900000
Chevrolet,Captiva,4,31,2011,99500,3,11.5,1991,147.9,7.0,0,1,0,0,0,1,0,0,1,500000
Tata,Indica,27,82,2011,110000,2,17.0,1405,71.0,5.0,0,1,0,0,0,1,0,0,1,200000
Nissan,Micra,23,105,2016,35000,1,19.49,1198,67.04,5.0,0,0,0,1,0,1,0,0,1,370000
Hyundai,Verna,11,168,2010,110000,2,16.2,1493,110.0,5.0,0,1,0,0,0,1,0,0,1,260000
Mahindra,KUV,19,87,2016,100000,1,25.32,1198,77.0,6.0,0,1,0,0,0,1,0,0,1,280000
Maruti,Ertiga,20,56,2014,21000,1,16.02,1373,93.7,7.0,0,0,0,1,0,1,0,0,1,610000
Ford,Fiesta,9,60,2013,60000,2,23.5,1498,90.0,5.0,0,1,0,0,0,1,0,0,1,300000
Tata,Indigo,27,83,2010,40000,1,16.6,1405,70.0,5.0,0,1,0,0,0,1,0,0,1,140000
Hyundai,i10,11,195,2008,50000,1,19.81,1086,68.05,5.0,0,0,0,1,0,1,0,0,1,229999
Maruti,A-Star,20,5,2010,65000,2,19.0,998,66.1,5.0,0,0,0,1,0,1,0,0,1,200000
Maruti,Wagon R,20,171,2011,80000,1,18.9,998,67.1,5.0,0,0,0,1,0,1,0,0,1,200000
Hyundai,Verna,11,168,2015,119000,1,23.9,1582,126.2,5.0,0,1,0,0,0,1,0,0,1,560000
Maruti,Ertiga,20,56,2016,80000,1,24.52,1248,88.5,7.0,0,1,0,0,0,1,0,0,1,750000
Maruti,Swift,20,152,2017,90000,1,25.2,1248,74.0,5.0,0,1,0,0,0,1,0,0,1,585000
Hyundai,Verna,11,168,2016,20000,1,17.01,1591,121.4,5.0,0,0,0,1,0,1,0,0,1,760000
Maruti,Swift,20,152,2014,80000,2,25.2,1248,74.0,5.0,0,1,0,0,0,1,0,0,1,430000
Mahindra,KUV,19,87,2020,44665,1,25.32,1198,77.0,6.0,0,1,0,0,0,1,0,0,1,480000
Kia,Seltos,15,143,2019,10000,1,20.8,1493,113.4,5.0,0,1,0,0,0,1,0,0,1,643000
Hyundai,Xcent,11,188,2018,60000,1,20.14,1197,81.86,5.0,0,0,0,1,0,1,0,0,1,500000
Honda,Brio,10,26,2016,22000,1,18.5,1198,86.8,5.0,0,0,0,1,0,1,0,0,1,425000
Maruti,Alto,20,11,2014,25000,1,22.74,796,47.3,5.0,0,0,0,1,0,1,0,0,1,250000
Maruti,Celerio,20,33,2016,70000,1,27.62,793,47.0,5.0,0,1,0,0,0,1,0,0,1,285000
Maruti,Swift,20,152,2008,123000,3,17.5,1298,85.8,5.0,0,0,0,1,0,1,0,0,1,160000
